policy,question,case_id,case_hash,case_seed,source_count,scenario,complete,verifier_all_ok,world_match,cleared_count,sources_total,clear_rate,t_per_source_s,T_total_virtual,T_move,T_measure,T_switch,T_clear,move_distance_m,n_measures,n_switches,n_clear_attempts,parameter_sha256,metrics_path,ledger_error_s,accepted
v1_frozen,q4,paper_q4_n10_s960012,703efdc7a86ef0638cbaa1e4565737490a0ad5e887ed7224cd42d4e47bae2adf,960012,10,mixed,True,True,True,10,10,1.0,1485.2691312224774,14852.691312224773,10060.691312224775,3895.0,673.0,224.0,50303.45656112369,779,673,68,v1-frozen-config,runs/v1_frozen/q4/paper_q4_n10_s960012/metrics.json,1.8189894035458565e-12,True
v1_frozen,q4,paper_q4_n10_s960013,2d87203b18352d2c739222e5b16af035235cf6914cf5b34691e429c40916c91b,960013,10,mixed,True,True,True,10,10,1.0,1761.2338282897995,17612.338282897996,10850.338282897997,5425.0,909.0,428.0,54251.69141448958,1085,909,136,v1-frozen-config,runs/v1_frozen/q4/paper_q4_n10_s960013/metrics.json,0.0,True
v1_frozen,q4,paper_q4_n10_s960014,62fc1daef45c37c33faaab81b3ca9012ca0f078e7fb0911ed4ec97efddb421f1,960014,10,mixed,True,True,True,10,10,1.0,1139.455676837444,11394.55676837444,8039.55676837444,2790.0,512.0,53.0,40197.7838418722,558,512,11,v1-frozen-config,runs/v1_frozen/q4/paper_q4_n10_s960014/metrics.json,1.8189894035458565e-12,True
v1_frozen,q4,paper_q4_n10_s960015,786e0a5748501bd13da2fb5fcf82c3ac6a7ff71e1830c44e7fc76fe4ae746aa5,960015,10,mixed,True,True,True,10,10,1.0,1259.0105915511658,12590.105915511658,8629.105915511658,3245.0,570.0,146.0,43145.52957755817,649,570,42,v1-frozen-config,runs/v1_frozen/q4/paper_q4_n10_s960015/metrics.json,0.0,True
v1_frozen,q4,paper_q4_n10_s960016,289739bdb664f6ba8e2416d3709159e3e5bfb90814c6d43081ebae655f341b30,960016,10,mixed,True,True,True,10,10,1.0,1183.339030763143,11833.39030763143,7774.390307631419,3360.0,610.0,89.0,38871.951538157104,672,610,23,v1-frozen-config,runs/v1_frozen/q4/paper_q4_n10_s960016/metrics.json,-9.094947017729282e-12,True
v1_frozen,q4,paper_q4_n10_s960017,8eec67759a34add255ee4e92aef60de171d284d6d00cd8815965b7338fb036e4,960017,10,mixed,True,True,True,10,10,1.0,1159.698519112551,11596.985191125508,8036.9851911255055,2955.0,540.0,65.0,40184.92595562753,591,540,15,v1-frozen-config,runs/v1_frozen/q4/paper_q4_n10_s960017/metrics.json,-1.8189894035458565e-12,True
v1_frozen,q4,paper_q4_n10_s960018,1147536cb66cc757feeea7b44096f960a97bf1f5905e68d35788554b1c6d15a0,960018,10,mixed,True,True,True,10,10,1.0,1501.8921118451037,15018.921118451037,10969.921118451035,3335.0,604.0,110.0,54849.605592255124,667,604,30,v1-frozen-config,runs/v1_frozen/q4/paper_q4_n10_s960018/metrics.json,-1.8189894035458565e-12,True
v1_frozen,q4,paper_q4_n10_s960019,cf55d3f4e09f53fbb973530d6dd48121c475c525c9101a3c94703aad60256cf0,960019,10,mixed,True,True,True,10,10,1.0,1813.371162364362,18133.71162364362,11589.71162364362,5260.0,883.0,401.0,57948.55811821771,1052,883,127,v1-frozen-config,runs/v1_frozen/q4/paper_q4_n10_s960019/metrics.json,0.0,True
v1_frozen,q4,paper_q4_n13_s960020,63689f503f60656191968a1974085cfc37ec3314975d21949ae247d5f62750db,960020,13,mixed,True,True,True,13,13,1.0,997.531429285532,12967.908580711915,9292.908580711912,3055.0,555.0,65.0,46464.54290355956,611,555,13,v1-frozen-config,runs/v1_frozen/q4/paper_q4_n13_s960020/metrics.json,-3.637978807091713e-12,True
v1_frozen,q4,paper_q4_n13_s960021,da59a83f230a989a4389b3d0fb147032b3e9c24625898e5586587c3b08effa45,960021,13,mixed,True,True,True,13,13,1.0,1165.973735094657,15157.65855623054,11532.65855623054,3000.0,539.0,86.0,57663.2927811527,600,539,20,v1-frozen-config,runs/v1_frozen/q4/paper_q4_n13_s960021/metrics.json,0.0,True
v1_frozen,q4,paper_q4_n13_s960022,b856934f7fd2c17614f85c9714257e6a75eef79290085964bc8a2abb30328a79,960022,13,mixed,True,True,True,13,13,1.0,1003.2760824658391,13042.589072055907,9627.589072055907,2805.0,491.0,119.0,48137.945360279475,561,491,31,v1-frozen-config,runs/v1_frozen/q4/paper_q4_n13_s960022/metrics.json,0.0,True
v1_frozen,q4,paper_q4_n13_s960023,73dcfb7bd5b9d70f599b93be4845294fd3878c2ff63f0ce9a93c9196c65cf773,960023,13,mixed,True,True,True,13,13,1.0,1440.9618684863779,18732.50429032291,11653.504290322913,5680.0,965.0,434.0,58267.52145161416,1136,965,136,v1-frozen-config,runs/v1_frozen/q4/paper_q4_n13_s960023/metrics.json,0.0,True
v1_frozen,q4,paper_q4_n13_s960024,38a2c0e44559dbf6344acd79eef98e5c0c198e7550ecca11e2c300bdd343b50c,960024,13,mixed,True,True,True,13,13,1.0,998.1148795888031,12975.49343465444,9285.49343465444,3055.0,555.0,80.0,46427.46717327219,611,555,18,v1-frozen-config,runs/v1_frozen/q4/paper_q4_n13_s960024/metrics.json,0.0,True
v1_frozen,q4,paper_q4_n13_s960025,048e108d65551ab0d815c96c01cd3d5d06ef334c8d1a23e14df43cce56f36833,960025,13,mixed,True,True,True,13,13,1.0,938.1415167846785,12195.839718200821,8304.839718200816,3230.0,590.0,71.0,41524.19859100408,646,590,15,v1-frozen-config,runs/v1_frozen/q4/paper_q4_n13_s960025/metrics.json,-5.4569682106375694e-12,True
v1_frozen,q4,paper_q4_n13_s960026,19e7f6df43aaec88bc08bc8005282d6159bb14c2c0a93f1f0ad65f8ce416ef48,960026,13,mixed,True,True,True,13,13,1.0,906.0312028528303,11778.405637086795,8595.405637086795,2630.0,479.0,74.0,42977.02818543397,526,479,16,v1-frozen-config,runs/v1_frozen/q4/paper_q4_n13_s960026/metrics.json,0.0,True
v1_frozen,q4,paper_q4_n13_s960027,756b70651e40049d1d338ebf6d75146bf5b18e91b20fc88cbda4ac3767c4cc82,960027,13,mixed,True,True,True,13,13,1.0,1410.6065404253802,18337.885025529944,12018.885025529935,5120.0,894.0,305.0,60094.42512764942,1024,894,93,v1-frozen-config,runs/v1_frozen/q4/paper_q4_n13_s960027/metrics.json,-1.0913936421275139e-11,True
v1_frozen,q4,paper_q4_n13_s960028,1a8375084c77bfd6f73b66fc971c48f37e193de3159b414cf57cdfcce8648805,960028,13,mixed,True,True,True,13,13,1.0,1094.3960003212483,14227.148004176226,10051.148004176228,3430.0,606.0,140.0,50255.74002088107,686,606,38,v1-frozen-config,runs/v1_frozen/q4/paper_q4_n13_s960028/metrics.json,1.8189894035458565e-12,True
v1_frozen,q4,paper_q4_n13_s960029,81ccaaef05b84e491cdb48b3651a5a43514aefca15ac5eea9707b55ffb00cb64,960029,13,mixed,True,True,True,13,13,1.0,1120.9075496286691,14571.798145172697,11029.798145172697,2850.0,471.0,221.0,55148.990725863296,570,471,65,v1-frozen-config,runs/v1_frozen/q4/paper_q4_n13_s960029/metrics.json,0.0,True
v1_frozen,q4,paper_q4_n13_s960030,7df813a2931bfbe45dd7e8ac2ae46cde44d7d180ba8bfba4f0c3c2fa4f2c9203,960030,13,mixed,True,True,True,13,13,1.0,1232.9157044155747,16027.90415740247,11322.90415740247,3845.0,684.0,176.0,56614.520787012225,769,684,50,v1-frozen-config,runs/v1_frozen/q4/paper_q4_n13_s960030/metrics.json,0.0,True
v1_frozen,q4,paper_q4_n13_s960031,ab77ba4813cc42cd6176fa72df97a89a0fb561cfd5643486525070809aea56bd,960031,13,mixed,True,True,True,13,13,1.0,1370.8384812517336,17820.900256272536,12540.90025627254,4265.0,731.0,284.0,62704.50128136245,853,731,86,v1-frozen-config,runs/v1_frozen/q4/paper_q4_n13_s960031/metrics.json,3.637978807091713e-12,True
v1_frozen,q4,paper_q4_n13_s960032,590bf61e38aa3ea8d0fea72214eb8e804a431f67baff57000ed10da5203e5d9d,960032,13,mixed,True,True,True,13,13,1.0,1107.262835941888,14394.416867244543,9699.416867244545,3805.0,654.0,236.0,48497.08433622253,761,654,70,v1-frozen-config,runs/v1_frozen/q4/paper_q4_n13_s960032/metrics.json,1.8189894035458565e-12,True
v1_frozen,q4,paper_q4_n13_s960033,59571e8b32a55aee85314d1ab40058778959067c338bc1a5467c12bad2c01d88,960033,13,mixed,True,True,True,13,13,1.0,1345.7448227661055,17494.68269595937,11284.68269595937,4920.0,787.0,503.0,56423.413479796356,984,787,159,v1-frozen-config,runs/v1_frozen/q4/paper_q4_n13_s960033/metrics.json,0.0,True
v1_frozen,q4,paper_q4_n13_s960034,682abe382b6a39ef8eb4b39517ae6b26f51cfb27adc598d8f6aaa7311bfb3dda,960034,13,mixed,True,True,True,13,13,1.0,1056.772335247596,13738.040358218746,9929.040358218748,3105.0,537.0,167.0,49645.20179109362,621,537,47,v1-frozen-config,runs/v1_frozen/q4/paper_q4_n13_s960034/metrics.json,1.8189894035458565e-12,True
v1_frozen,q4,paper_q4_n13_s960035,3afa99835ca0a05fc46fa2807b6922d97379ddb67325aab8fa1917787bf7b187,960035,13,mixed,True,True,True,13,13,1.0,1090.2143549514903,14172.786614369375,10807.786614369377,2770.0,494.0,101.0,54038.93307184684,554,494,25,v1-frozen-config,runs/v1_frozen/q4/paper_q4_n13_s960035/metrics.json,1.8189894035458565e-12,True
v1_frozen,q4,paper_q4_n13_s960036,bca5d46df0805be4509317ba5a20dd710b4d069117dc817970443fe53d975e1d,960036,13,mixed,True,True,True,13,13,1.0,804.3815961695533,10456.960750204193,7553.960750204192,2405.0,433.0,65.0,37769.80375102096,481,433,13,v1-frozen-config,runs/v1_frozen/q4/paper_q4_n13_s960036/metrics.json,-1.8189894035458565e-12,True
v1_frozen,q4,paper_q4_n13_s960037,d71933808b3bbb5ecfe34dc4f0599b17bcdab8d41dfa7987adcf6cd3dad7aa3e,960037,13,mixed,True,True,True,13,13,1.0,995.0924380080118,12936.201694104153,9401.201694104157,2930.0,534.0,71.0,47006.00847052077,586,534,15,v1-frozen-config,runs/v1_frozen/q4/paper_q4_n13_s960037/metrics.json,3.637978807091713e-12,True
v1_frozen,q4,paper_q4_n13_s960038,16bc05ce0472563f099ec8fa02423b066dca11fb89430baab204cc5af97ecbfb,960038,13,mixed,True,True,True,13,13,1.0,1049.9774782924026,13649.707217801233,10238.707217801233,2830.0,513.0,68.0,51193.53608900617,566,513,14,v1-frozen-config,runs/v1_frozen/q4/paper_q4_n13_s960038/metrics.json,0.0,True
v1_frozen,q4,paper_q4_n13_s960039,72c39acc4abc0865c1cc16b74e5d6c33f79e64afc2b81f6b23a143d4626124da,960039,13,mixed,True,True,True,13,13,1.0,992.5514044764325,12903.168258193622,9351.168258193626,2860.0,477.0,215.0,46755.84129096797,572,477,63,v1-frozen-config,runs/v1_frozen/q4/paper_q4_n13_s960039/metrics.json,3.637978807091713e-12,True
v1_frozen,q4,paper_q4_n16_s960040,b1005a485d954543d249bd4846074706e789f2ced4376ceda599b6fd9450b9c6,960040,16,mixed,True,True,True,16,16,1.0,818.0056206016866,13088.089929626985,9959.089929626985,2535.0,430.0,164.0,49795.44964813483,507,430,44,v1-frozen-config,runs/v1_frozen/q4/paper_q4_n16_s960040/metrics.json,0.0,True
v1_frozen,q4,paper_q4_n16_s960041,d0d4eda9ee7def4375ec93a8a793883f1892eed07ac67321b1595776be4fb9b0,960041,16,mixed,True,True,True,16,16,1.0,1008.0163622272089,16128.261795635342,11655.26179563534,3640.0,624.0,209.0,58276.3089781766,728,624,59,v1-frozen-config,runs/v1_frozen/q4/paper_q4_n16_s960041/metrics.json,-1.8189894035458565e-12,True
v1_frozen,q4,paper_q4_n16_s960042,429d445dee31fd1076a19249d749c7bd99c77ba7636d01b14771e68c4c2d0c94,960042,16,mixed,True,True,True,16,16,1.0,820.9412362336509,13135.059779738414,10025.059779738414,2490.0,399.0,221.0,50125.298898691915,498,399,63,v1-frozen-config,runs/v1_frozen/q4/paper_q4_n16_s960042/metrics.json,0.0,True
v1_frozen,q4,paper_q4_n16_s960043,890edfc43be11ed9cb6673a095c3f9d1f9bd00eee552bcf025424d833eb387b8,960043,16,mixed,True,True,True,16,16,1.0,765.9069990656452,12254.511985050323,9432.511985050325,2295.0,387.0,140.0,47162.559925251546,459,387,36,v1-frozen-config,runs/v1_frozen/q4/paper_q4_n16_s960043/metrics.json,1.8189894035458565e-12,True
v1_frozen,q4,paper_q4_n16_s960044,3e93ad6707a0652a9c98c415187fd78b4c12165d349d1420dd80a0573d745e09,960044,16,mixed,True,True,True,16,16,1.0,982.1738917263741,15714.782267621986,11741.78226762198,3240.0,563.0,170.0,58708.91133810979,648,563,46,v1-frozen-config,runs/v1_frozen/q4/paper_q4_n16_s960044/metrics.json,-5.4569682106375694e-12,True
v1_frozen,q4,paper_q4_n16_s960045,3cad5d7f229b2c51c945985233487543874251e74c0e6b296e648079d13bb7f9,960045,16,mixed,True,True,True,16,16,1.0,724.2611152506475,11588.17784401036,9186.17784401036,1975.0,344.0,83.0,45930.8892200518,395,344,17,v1-frozen-config,runs/v1_frozen/q4/paper_q4_n16_s960045/metrics.json,0.0,True
v1_frozen,q4,paper_q4_n16_s960046,7040da829ed4799b41c8235979675a92458a40cf4d2a21d36f2bd093a8fce226,960046,16,mixed,True,True,True,16,16,1.0,979.3888122518962,15670.220996030339,11361.220996030335,3515.0,615.0,179.0,56806.104980151584,703,615,49,v1-frozen-config,runs/v1_frozen/q4/paper_q4_n16_s960046/metrics.json,-3.637978807091713e-12,True
v1_frozen,q4,paper_q4_n16_s960047,f8ec8de50f5e67238ff9f26f1b06b20e5cee54a52c2ecf8e944bf4566f28650b,960047,16,mixed,True,True,True,16,16,1.0,853.8744130161933,13661.990608259093,10928.990608259095,2230.0,384.0,119.0,54644.953041295434,446,384,29,v1-frozen-config,runs/v1_frozen/q4/paper_q4_n16_s960047/metrics.json,1.8189894035458565e-12,True
v1_frozen,q4,paper_q4_n16_s960048,24b3a08e1ec1170c0cddce56334844156aa2af548365a9cf4896d69405a3be74,960048,16,mixed,True,True,True,16,16,1.0,810.5646588977609,12969.034542364174,10085.034542364174,2335.0,391.0,158.0,50425.172711820764,467,391,42,v1-frozen-config,runs/v1_frozen/q4/paper_q4_n16_s960048/metrics.json,0.0,True
v1_frozen,q4,paper_q4_n16_s960049,9c98e77ebf3bc49595e283c552192c4decebf03b6eada728c4e756a916cf4043,960049,16,mixed,True,True,True,16,16,1.0,778.1015537283907,12449.624859654252,9529.624859654252,2360.0,393.0,167.0,47648.124298271156,472,393,45,v1-frozen-config,runs/v1_frozen/q4/paper_q4_n16_s960049/metrics.json,0.0,True
v1_frozen,q4,paper_q4_n16_s960050,4c29da39e95a72a666d839bdfc3e2f12f3fe62af915ad74e5f93a916493ee72d,960050,16,mixed,True,True,True,16,16,1.0,888.992873829595,14223.88598127352,11209.885981273517,2480.0,433.0,101.0,56049.429906367564,496,433,23,v1-frozen-config,runs/v1_frozen/q4/paper_q4_n16_s960050/metrics.json,-3.637978807091713e-12,True
v1_frozen,q4,paper_q4_n16_s960051,3a7ba2677cfe71015289966abc8bab618fbdab5aac52bf87159b29697354bffb,960051,16,mixed,True,True,True,16,16,1.0,703.90495003058,11262.47920048928,8581.479200489282,2210.0,385.0,86.0,42907.3960024464,442,385,18,v1-frozen-config,runs/v1_frozen/q4/paper_q4_n16_s960051/metrics.json,1.8189894035458565e-12,True
v1_frozen,q4,paper_q4_n16_s960052,64efc316b5c7066cc78ffc5fa9e03f2022e248a5547a0fff712b1db67655f2eb,960052,16,mixed,True,True,True,16,16,1.0,1195.050472444027,19120.807559104433,12073.807559104433,5575.0,894.0,578.0,60369.03779552161,1115,894,182,v1-frozen-config,runs/v1_frozen/q4/paper_q4_n16_s960052/metrics.json,0.0,True
v1_frozen,q4,paper_q4_n16_s960053,7df246795c5f13b0c33ba6cbd4aa1c946cba1de4d90d6bd6674d2717fb8af615,960053,16,mixed,True,True,True,16,16,1.0,928.8744543329612,14861.99126932738,11739.991269327384,2570.0,448.0,104.0,58699.95634663687,514,448,24,v1-frozen-config,runs/v1_frozen/q4/paper_q4_n16_s960053/metrics.json,3.637978807091713e-12,True
v1_frozen,q4,paper_q4_n16_s960054,8206890b9b420cbaea6b693c5cf72b030d8708ed8e056c338d28b1e44d86553c,960054,16,mixed,True,True,True,16,16,1.0,751.0114973540519,12016.18395766483,9001.183957664833,2480.0,434.0,101.0,45005.91978832416,496,434,23,v1-frozen-config,runs/v1_frozen/q4/paper_q4_n16_s960054/metrics.json,1.8189894035458565e-12,True
v1_frozen,q4,paper_q4_n16_s960055,6ff9e44e5b062ac46df867868e4bfdbce3357ab9b37f57f39768831f22daa029,960055,16,mixed,True,True,True,16,16,1.0,812.0209754154487,12992.335606647179,9967.335606647182,2500.0,442.0,83.0,49836.67803323591,500,442,17,v1-frozen-config,runs/v1_frozen/q4/paper_q4_n16_s960055/metrics.json,3.637978807091713e-12,True
v1_frozen,q4,paper_q4_n16_s960056,6b2792b601130b0b46aa97b1ac0735656b2418610783d47c53cab64564495da2,960056,16,mixed,True,True,True,16,16,1.0,759.8755835535734,12158.009336857174,9303.00933685717,2350.0,419.0,86.0,46515.04668428586,470,419,18,v1-frozen-config,runs/v1_frozen/q4/paper_q4_n16_s960056/metrics.json,-3.637978807091713e-12,True
v1_frozen,q4,paper_q4_n16_s960057,6c60a413ad3c5d739c953deb475923dd63ed809d6227e8d1925f0cd9b6100136,960057,16,mixed,True,True,True,16,16,1.0,896.3631216924905,14341.809947079848,10888.809947079846,2790.0,469.0,194.0,54444.04973539911,558,469,54,v1-frozen-config,runs/v1_frozen/q4/paper_q4_n16_s960057/metrics.json,-1.8189894035458565e-12,True
v1_frozen,q4,paper_q4_n16_s960058,0694e76cf04a8b334687d6f66c3b8e5bd22fee936abafbcd9aed87fab9ea8753,960058,16,mixed,True,True,True,16,16,1.0,824.414113078084,13190.625809249344,9722.62580924934,2845.0,501.0,122.0,48613.12904624668,569,501,30,v1-frozen-config,runs/v1_frozen/q4/paper_q4_n16_s960058/metrics.json,-3.637978807091713e-12,True
v1_frozen,q4,paper_q4_n16_s960059,05cc90bed98c2e255fab9f8178fbf5b2a553268aabc778715431067900d5c20d,960059,16,mixed,True,True,True,16,16,1.0,841.4039391360933,13462.463026177493,10385.463026177493,2535.0,450.0,92.0,51927.315130887444,507,450,20,v1-frozen-config,runs/v1_frozen/q4/paper_q4_n16_s960059/metrics.json,0.0,True
v2_final,q3,paper_q3_n10_s950000,7a6593237b58b86cee5e80b0c287c99eb5b7499d3b9928bccbd24346edd6983e,950000,10,random,True,True,True,10,10,1.0,245.53070384379188,2455.307038437919,1705.3070384379184,580.0,114.0,56.0,8526.535192189593,116,114,12,4729540c1c31a4320ee95e5aab56cd5e3b982a41422bc81fe25c88ff0ce01d88,runs/v2_final/q3/paper_q3_n10_s950000/metrics.json,-4.547473508864641e-13,True
v2_final,q3,paper_q3_n10_s950001,6e9578549d4b363915ee9bb8dd6425650dfc6221a92773b543f006d262365298,950001,10,random,True,True,True,10,10,1.0,271.3632563068608,2713.6325630686083,1941.6325630686079,600.0,116.0,56.0,9708.162815343041,120,116,12,4729540c1c31a4320ee95e5aab56cd5e3b982a41422bc81fe25c88ff0ce01d88,runs/v2_final/q3/paper_q3_n10_s950001/metrics.json,-4.547473508864641e-13,True
v2_final,q3,paper_q3_n10_s950002,356d73bee4329b5e0251a177ef17d08322738d1e81e22652d55eaec8779b034d,950002,10,random,True,True,True,10,10,1.0,264.77018532634486,2647.701853263449,1934.701853263449,555.0,108.0,50.0,9673.509266317244,111,108,10,4729540c1c31a4320ee95e5aab56cd5e3b982a41422bc81fe25c88ff0ce01d88,runs/v2_final/q3/paper_q3_n10_s950002/metrics.json,4.547473508864641e-13,True
v2_final,q3,paper_q3_n10_s950003,229d17a7d1155ef74d5350cca718704f1e82937d3892f4d4fa08afc23210214e,950003,10,random,True,True,True,10,10,1.0,288.5263586754616,2885.263586754616,2159.2635867546173,570.0,106.0,50.0,10796.317933773083,114,106,10,4729540c1c31a4320ee95e5aab56cd5e3b982a41422bc81fe25c88ff0ce01d88,runs/v2_final/q3/paper_q3_n10_s950003/metrics.json,1.3642420526593924e-12,True
v2_final,q3,paper_q3_n10_s950004,326bcd24e7f64c7809ccd9d768ebbeb9702a2d46f3e10b6c910be5b0d8f31100,950004,10,random,True,True,True,10,10,1.0,250.6061665305036,2506.061665305036,1749.061665305036,590.0,114.0,53.0,8745.308326525184,118,114,11,4729540c1c31a4320ee95e5aab56cd5e3b982a41422bc81fe25c88ff0ce01d88,runs/v2_final/q3/paper_q3_n10_s950004/metrics.json,0.0,True
v2_final,q3,paper_q3_n10_s950005,eae2437cb774d21be431a70fed8ad9d1c4b05daebb9dd84cdf650b32ac6ef41e,950005,10,random,True,True,True,10,10,1.0,298.0696348600823,2980.696348600823,2183.696348600823,625.0,119.0,53.0,10918.481743004117,125,119,11,4729540c1c31a4320ee95e5aab56cd5e3b982a41422bc81fe25c88ff0ce01d88,runs/v2_final/q3/paper_q3_n10_s950005/metrics.json,0.0,True
v2_final,q3,paper_q3_n10_s950006,ee598aa4e45f83eb49bbd22e99e53f7bdca975ce996fcfebeb487715a1c740f6,950006,10,random,True,True,True,10,10,1.0,283.507235112423,2835.0723511242304,2053.072351124231,615.0,114.0,53.0,10265.361755621154,123,114,11,4729540c1c31a4320ee95e5aab56cd5e3b982a41422bc81fe25c88ff0ce01d88,runs/v2_final/q3/paper_q3_n10_s950006/metrics.json,4.547473508864641e-13,True
v2_final,q3,paper_q3_n10_s950007,06845e5f5cdd3dc83914ce6eab8170da7bc7fba4883082077a2224930e16c02c,950007,10,random,True,True,True,10,10,1.0,296.3700422076025,2963.7004220760255,2189.7004220760255,610.0,114.0,50.0,10948.502110380128,122,114,10,4729540c1c31a4320ee95e5aab56cd5e3b982a41422bc81fe25c88ff0ce01d88,runs/v2_final/q3/paper_q3_n10_s950007/metrics.json,0.0,True
v2_final,q3,paper_q3_n10_s950008,ce87a58f99931fc3e322fa2a4c739a578b017b9e8110c4a08da99aa85a45564f,950008,10,random,True,True,True,10,10,1.0,292.99473435259904,2929.94734352599,2136.9473435259906,620.0,120.0,53.0,10684.736717629956,124,120,11,4729540c1c31a4320ee95e5aab56cd5e3b982a41422bc81fe25c88ff0ce01d88,runs/v2_final/q3/paper_q3_n10_s950008/metrics.json,4.547473508864641e-13,True
v2_final,q3,paper_q3_n10_s950009,62b906d64de55e8992ae3428e6fae4826c5952809819c29180cd8018bb388392,950009,10,random,True,True,True,10,10,1.0,280.99623417792805,2809.9623417792805,2062.9623417792805,585.0,112.0,50.0,10314.811708896399,117,112,10,4729540c1c31a4320ee95e5aab56cd5e3b982a41422bc81fe25c88ff0ce01d88,runs/v2_final/q3/paper_q3_n10_s950009/metrics.json,0.0,True
v2_final,q3,paper_q3_n10_s950010,3c36f46d77a6680c9f78d237e8037a2ae89c1b7712f3520176c96586843e2d45,950010,10,random,True,True,True,10,10,1.0,251.72826169958185,2517.2826169958184,1735.2826169958184,610.0,119.0,53.0,8676.413084979089,122,119,11,4729540c1c31a4320ee95e5aab56cd5e3b982a41422bc81fe25c88ff0ce01d88,runs/v2_final/q3/paper_q3_n10_s950010/metrics.json,0.0,True
v2_final,q3,paper_q3_n10_s950011,b7d0f3b060ddbdb759d30e35915b640ad99008690ae5c12fe0083610e7c22776,950011,10,random,True,True,True,10,10,1.0,259.79801528521455,2597.9801528521452,1871.9801528521452,565.0,111.0,50.0,9359.900764260725,113,111,10,4729540c1c31a4320ee95e5aab56cd5e3b982a41422bc81fe25c88ff0ce01d88,runs/v2_final/q3/paper_q3_n10_s950011/metrics.json,0.0,True
v2_final,q3,paper_q3_n10_s950012,36405c985c8480d32eec098b89339bef8a994e555e103f27fa9cd9d296ca76dc,950012,10,random,True,True,True,10,10,1.0,255.82185641233986,2558.2185641233987,1828.2185641233987,570.0,110.0,50.0,9141.092820616994,114,110,10,4729540c1c31a4320ee95e5aab56cd5e3b982a41422bc81fe25c88ff0ce01d88,runs/v2_final/q3/paper_q3_n10_s950012/metrics.json,0.0,True
v2_final,q3,paper_q3_n10_s950013,c1ae6592a36d6aa84d44cae5db3d8bb24e8527207f0b97cbbbd85f58fb82ec26,950013,10,random,True,True,True,10,10,1.0,290.95033648863875,2909.5033648863878,2137.5033648863887,605.0,114.0,53.0,10687.516824431941,121,114,11,4729540c1c31a4320ee95e5aab56cd5e3b982a41422bc81fe25c88ff0ce01d88,runs/v2_final/q3/paper_q3_n10_s950013/metrics.json,9.094947017729282e-13,True
v2_final,q3,paper_q3_n10_s950014,48e901e389067fd08eb9fa0d1b024a26a9dce6fcb76c63363681bd31df605234,950014,10,random,True,True,True,10,10,1.0,277.1551883156076,2771.5518831560757,2020.5518831560753,585.0,113.0,53.0,10102.759415780374,117,113,11,4729540c1c31a4320ee95e5aab56cd5e3b982a41422bc81fe25c88ff0ce01d88,runs/v2_final/q3/paper_q3_n10_s950014/metrics.json,-4.547473508864641e-13,True
v2_final,q3,paper_q3_n10_s950015,2b34643cecf2fe4d0f21f58d5889e7ab7338441d455ef1cbbf7ed76a3ccf8736,950015,10,random,True,True,True,10,10,1.0,299.1324615647329,2991.324615647329,2195.3246156473283,620.0,117.0,59.0,10976.623078236646,124,117,13,4729540c1c31a4320ee95e5aab56cd5e3b982a41422bc81fe25c88ff0ce01d88,runs/v2_final/q3/paper_q3_n10_s950015/metrics.json,-9.094947017729282e-13,True
v2_final,q3,paper_q3_n10_s950016,0045370052796c531d12bdba2228a6b391e11dd5d29c8e9251fec833e6f0bd4a,950016,10,random,True,True,True,10,10,1.0,246.9986328745835,2469.986328745835,1744.986328745835,565.0,110.0,50.0,8724.931643729176,113,110,10,4729540c1c31a4320ee95e5aab56cd5e3b982a41422bc81fe25c88ff0ce01d88,runs/v2_final/q3/paper_q3_n10_s950016/metrics.json,-4.547473508864641e-13,True
v2_final,q3,paper_q3_n10_s950017,90d473c78c19a990cce139ccc6d64dfd4353f4ff8cbfd1d2601d11267eba13f8,950017,10,random,True,True,True,10,10,1.0,280.9920186492794,2809.9201864927936,2027.9201864927936,615.0,117.0,50.0,10139.600932463969,123,117,10,4729540c1c31a4320ee95e5aab56cd5e3b982a41422bc81fe25c88ff0ce01d88,runs/v2_final/q3/paper_q3_n10_s950017/metrics.json,0.0,True
v2_final,q3,paper_q3_n10_s950018,61194423301a411192a9e86f0ab54f0e46672312f0104504e3625b189cc65754,950018,10,random,True,True,True,10,10,1.0,275.33390580004306,2753.3390580004307,1984.3390580004307,600.0,113.0,56.0,9921.695290002153,120,113,12,4729540c1c31a4320ee95e5aab56cd5e3b982a41422bc81fe25c88ff0ce01d88,runs/v2_final/q3/paper_q3_n10_s950018/metrics.json,0.0,True
v2_final,q3,paper_q3_n10_s950019,84c676869373222ccda06ef4beb1b1c011ec4f7f5c62e7e851501b8989a812fc,950019,10,random,True,True,True,10,10,1.0,283.9148993684295,2839.1489936842945,2045.1489936842943,625.0,119.0,50.0,10225.744968421473,125,119,10,4729540c1c31a4320ee95e5aab56cd5e3b982a41422bc81fe25c88ff0ce01d88,runs/v2_final/q3/paper_q3_n10_s950019/metrics.json,0.0,True
v2_final,q3,paper_q3_n13_s950020,70903a6bfebcaa4b096857a60679307ae6d82a3c041b5aa4ae2b70a05a39aa70,950020,13,random,True,True,True,13,13,1.0,232.80830176286457,3026.5079229172393,2278.5079229172393,570.0,110.0,68.0,11392.539614586198,114,110,14,4729540c1c31a4320ee95e5aab56cd5e3b982a41422bc81fe25c88ff0ce01d88,runs/v2_final/q3/paper_q3_n13_s950020/metrics.json,0.0,True
